science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,object_class,mass_comparability_group,evidence_status,evidence_status_basis,primary_growth_ranking_flag,redshift,mbh_method,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,log_mbh_systematic_dex,mbh_systematic_kind,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,required_fedd_seed1e2_p5,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,required_fedd_seed1e2_p95,prob_required_fedd_seed1e2_gt_1,required_log_mseed_fedd0p3_p5,required_log_mseed_fedd0p3_p16,required_log_mseed_fedd0p3_p50,required_log_mseed_fedd0p3_p84,required_log_mseed_fedd0p3_p95,prob_required_log_mseed_fedd0p3_gt_1e5,prob_required_log_mseed_fedd0p3_gt_1e6,uncertainty_pressure_score_0_100,uncertainty_pressure_tier,required_fedd_seed1e2,rank_uncertainty_global_navigation,rank_uncertainty_within_object_class,rank_uncertainty_within_mass_group,rank_uncertainty_within_class_mass_group,rank_uncertainty_primary_within_class_mass_group
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-VST-ATLAS-J025-33,XQR30-VST-ATLAS-J025-33_mazzucchelli23,HZA-XQR30-VST-ATLAS-J025-33,VST-ATLAS J025-33,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.3373,single-epoch-virial-mgii-vestergaard-osmer2009,9.37,0.17,0.1,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.17,0.1,asymmetric,False,1.0808144634319674,1.0906466592876314,1.1060321088690774,1.1304066328116409,1.1483888073410295,1.0,7.205517109602999,7.271066181948127,7.37363756706711,7.536137120243608,7.656020295523385,1.0,1.0,100.0,likely_high_pressure,1.1060321088690774,11,11,11,11,10
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1148-0702,GNIRS50-J1148-0702_shen19,HZA-GNIRS50-J1148-0702,J1148+0702,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.34412,single-epoch-virial-mgii-shen2011,9.3368,0.0894,0.0894,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0894,0.0894,symmetric_reported,False,1.0802177873070276,1.0887414013745642,1.102507089550721,1.1154992325564372,1.1242568735908238,1.0,7.193366696285173,7.250102461798954,7.341731065617705,7.428210717705809,7.486504237830474,1.0,1.0,100.0,likely_high_pressure,1.102507089550721,12,12,12,12,11
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-PSO-J323-12,XQR30-PSO-J323-12_mazzucchelli23,HZA-XQR30-PSO-J323-12,PSO J323+12,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.5872,single-epoch-virial-mgii-vestergaard-osmer2009,8.92,0.09,0.12,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.12,asymmetric,False,1.0670959294353888,1.0798189546903612,1.098737089779723,1.1129922185386478,1.1225634788063226,1.0,6.83132682507313,6.91145903651072,7.030609314892283,7.120391027094246,7.180672778967195,1.0,1.0,100.0,likely_high_pressure,1.098737089779723,13,13,13,13,12
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1137-3549,GNIRS50-J1137-3549_shen19,HZA-GNIRS50-J1137-3549,J1137+3549,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.00204,single-epoch-virial-mgii-shen2011,9.9134,0.057,0.057,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.057,0.057,symmetric_reported,False,1.084089263222959,1.0892214531211302,1.097161301389645,1.1050128388683194,1.1101739698025515,1.0,7.655854149779509,7.692874064340911,7.750146400392949,7.806781726131724,7.8440104004435565,1.0,1.0,100.0,likely_high_pressure,1.097161301389645,14,14,14,14,13
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-PSO-J009-10,XQR30-PSO-J009-10_mazzucchelli23,HZA-XQR30-PSO-J009-10,PSO J009-10,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.004,single-epoch-virial-mgii-vestergaard-osmer2009,9.9,0.08,0.1,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.08,0.1,asymmetric,False,1.0728215746430696,1.0818070375430067,1.0957443412439796,1.1066665098624302,1.113537055701566,1.0,7.571961150251943,7.636745379675923,7.73723185328007,7.81597952443122,7.865515427352112,1.0,1.0,100.0,likely_high_pressure,1.0957443412439796,15,15,15,15,14
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-VDES-J2211-3206,XQR30-VDES-J2211-3206_mazzucchelli23,HZA-XQR30-VDES-J2211-3206,VDES J2211-3206,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.3394,single-epoch-virial-mgii-vestergaard-osmer2009,9.3,0.15,0.24,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.15,0.24,asymmetric,False,1.0364331314595188,1.0603493943652447,1.0953066354803958,1.117822332617411,1.132197274036153,0.9954,6.907259454075019,7.066626682729803,7.299566028642615,7.449600516392684,7.545388666280905,1.0,1.0,100.0,likely_high_pressure,1.0953066354803958,16,16,16,16,15
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-PSO-J065-26,XQR30-PSO-J065-26_mazzucchelli23,HZA-XQR30-PSO-J065-26,PSO J065-26,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1871,single-epoch-virial-mgii-vestergaard-osmer2009,9.56,0.13,0.18,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.13,0.18,asymmetric,False,1.0520974282569289,1.0696180074697514,1.0949257398843113,1.1136144612358796,1.1259355773330197,0.9998,7.192305609056833,7.313263610377888,7.487982305099628,7.617004887884872,7.702067005926269,1.0,1.0,100.0,likely_high_pressure,1.0949257398843113,17,17,17,17,16
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1609-3041,GNIRS50-J1609-3041_shen19,HZA-GNIRS50-J1609-3041,J1609+3041,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.14192,single-epoch-virial-mgii-shen2011,9.6342,0.0351,0.0351,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0351,0.0351,symmetric_reported,False,1.0857587633779158,1.0890761244410851,1.0941223764604784,1.0991473251826238,1.1023453093197144,1.0,7.4826232630454745,7.505770113942391,7.540980282765426,7.576041808062592,7.598355707750443,1.0,1.0,100.0,likely_high_pressure,1.0941223764604784,18,18,18,18,17
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-PSO-J007-04,XQR30-PSO-J007-04_mazzucchelli23,HZA-XQR30-PSO-J007-04,PSO J007+04,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.0015,single-epoch-virial-mgii-vestergaard-osmer2009,9.89,0.09,0.11,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.11,asymmetric,False,1.0686760223608869,1.07856957644734,1.093669281388935,1.1063063154795771,1.114433764289785,1.0,7.5453913464378,7.616765537411032,7.72569800138943,7.816864237166701,7.8754973712695655,1.0,1.0,100.0,likely_high_pressure,1.093669281388935,19,19,19,19,18
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1623-3112,GNIRS50-J1623-3112_shen19,HZA-GNIRS50-J1623-3112,J1623+3112,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.254,single-epoch-virial-mgii-shen2011,9.3999,0.0469,0.0469,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0469,0.0469,symmetric_reported,False,1.0774960210326594,1.0817690303728567,1.0887777286009062,1.095716599334853,1.1000116057344353,1.0,7.284407790578267,7.3134501563727055,7.361086180887564,7.408247608820769,7.437439482045266,1.0,1.0,100.0,likely_high_pressure,1.0887777286009062,20,20,20,20,19
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1207-0630,GNIRS50-J1207-0630_shen19,HZA-GNIRS50-J1207-0630,J1207+0630,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.02793,single-epoch-virial-mgii-shen2011,9.8039,0.0596,0.0596,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0596,0.0596,symmetric_reported,False,1.0752869164769114,1.0803881893854859,1.0885807358907775,1.0968366698447825,1.1022644102706578,1.0,7.557841490997297,7.5944112635880865,7.6531416173659474,7.712326380195448,7.751236518236184,1.0,1.0,100.0,likely_high_pressure,1.0885807358907775,21,21,21,21,20
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-SDSS-J1030-0524,XQR30-SDSS-J1030-0524_mazzucchelli23,HZA-XQR30-SDSS-J1030-0524,SDSS J1030+0524,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.304,single-epoch-virial-mgii-vestergaard-osmer2009,9.27,0.09,0.09,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.09,symmetric_reported,False,1.060174420545416,1.0690579063293857,1.082150588639735,1.0951190004501141,1.1041517786080164,1.0,7.107059567356201,7.166741253346035,7.254701472275066,7.341826808013269,7.402511480983483,1.0,1.0,100.0,likely_high_pressure,1.082150588639735,22,22,22,22,21
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-P210-27,GNIRS50-P210-27_shen19,HZA-GNIRS50-P210-27,P210+27,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.16694,single-epoch-virial-mgii-shen2011,9.4819,0.1892,0.1892,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.1892,0.1892,symmetric_reported,False,1.0348846020149645,1.0516209733798816,1.078728143153568,1.1056577979045918,1.123791923592412,0.9976,7.097541785541383,7.213633961288543,7.401663388262873,7.588461478721094,7.7142492053716,1.0,1.0,100.0,likely_high_pressure,1.078728143153568,23,23,23,23,22
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-ULAS-J1319-0950,XQR30-ULAS-J1319-0950_mazzucchelli23,HZA-XQR30-ULAS-J1319-0950,ULAS J1319+0950,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1347,single-epoch-virial-mgii-vestergaard-osmer2009,9.53,0.05,0.11,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.05,0.11,asymmetric,False,1.0515339962216024,1.061844814785176,1.0774484423185404,1.084679206199095,1.0894486626978293,1.0,7.252755302518658,7.324821512637445,7.433881166194672,7.484419709368766,7.517755244474048,1.0,1.0,100.0,likely_high_pressure,1.0774484423185404,24,24,24,24,23
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-SDSS-J0818-1722,XQR30-SDSS-J0818-1722_mazzucchelli23,HZA-XQR30-SDSS-J0818-1722,SDSS J0818+1722,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,5.96,single-epoch-virial-mgii-vestergaard-osmer2009,9.76,0.06,0.07,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.06,0.07,asymmetric,False,1.049370010842468,1.0554999429564336,1.064845388313468,1.0730975193217966,1.0784845440182014,1.0,7.460251618361269,7.504917099046968,7.573012275524188,7.633141065095709,7.672393383564693,1.0,1.0,100.0,likely_high_pressure,1.064845388313468,25,25,25,25,24
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-SDSS-J2310-1855,XQR30-SDSS-J2310-1855_mazzucchelli23,HZA-XQR30-SDSS-J2310-1855,SDSS J2310+1855,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.0031,single-epoch-virial-mgii-vestergaard-osmer2009,9.67,0.06,0.08,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.06,0.08,asymmetric,False,1.0452136285408733,1.0525334545619007,1.0634468114316975,1.071832037924519,1.0773538592387646,1.0,7.37406890770561,7.426855448266391,7.505556547637727,7.566026167694696,7.605846491830335,1.0,1.0,100.0,likely_high_pressure,1.0634468114316975,26,26,26,26,25
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-PSO-J239-07,XQR30-PSO-J239-07_mazzucchelli23,HZA-XQR30-PSO-J239-07,PSO J239-07,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1102,single-epoch-virial-mgii-vestergaard-osmer2009,9.42,0.05,0.06,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.05,0.06,asymmetric,False,1.0412662291912158,1.0468759106611873,1.0553419183499386,1.0625741149279182,1.0672669670600687,1.0,7.211061571370779,7.250497329246454,7.310012906231415,7.360854857719248,7.393845354848272,1.0,1.0,100.0,likely_high_pressure,1.0553419183499386,27,27,27,27,26
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-XQR30-ULAS-J0148-0600,XQR30-ULAS-J0148-0600_mazzucchelli23,HZA-XQR30-ULAS-J0148-0600,ULAS J0148+0600,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,5.977,single-epoch-virial-mgii-vestergaard-osmer2009,9.58,0.08,0.06,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.08,0.06,asymmetric,False,1.0308430590411632,1.0361718186491298,1.0444640871512936,1.0554592052101048,1.0625653257626242,1.0,7.303532525484072,7.342201908126104,7.402376681857923,7.482165311612372,7.533732527054959,1.0,1.0,100.0,likely_high_pressure,1.0444640871512936,28,28,28,28,27
v7.5-class-aware-science,v7.5-accreting-atlas-catalogue,physical_object,HZA-GNIRS50-J1602-4228,GNIRS50-J1602-4228_shen19,HZA-GNIRS50-J1602-4228,J1602+4228,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.07949,single-epoch-virial-mgii-shen2011,9.3772,0.0413,0.0413,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0413,0.0413,symmetric_reported,False,1.032197881253367,1.0358753755807835,1.0416032608166115,1.0474282496711804,1.0512301917154325,1.0,7.184906244432454,7.210947651803705,7.25150847379871,7.292756914772214,7.319679572636871,1.0,1.0,100.0,likely_high_pressure,1.0416032608166115,29,29,29,29,28
