science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,object_class,mass_comparability_group,evidence_status,evidence_status_basis,primary_growth_ranking_flag,redshift,mbh_method,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,log_mbh_systematic_dex,mbh_systematic_kind,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,required_fedd_seed1e2_p5,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,required_fedd_seed1e2_p95,prob_required_fedd_seed1e2_gt_1,required_log_mseed_fedd0p3_p5,required_log_mseed_fedd0p3_p16,required_log_mseed_fedd0p3_p50,required_log_mseed_fedd0p3_p84,required_log_mseed_fedd0p3_p95,prob_required_log_mseed_fedd0p3_gt_1e5,prob_required_log_mseed_fedd0p3_gt_1e6,uncertainty_pressure_score_0_100,uncertainty_pressure_tier,required_fedd_seed1e2,rank_uncertainty_global_navigation,rank_uncertainty_within_object_class,rank_uncertainty_within_mass_group,rank_uncertainty_within_class_mass_group,rank_uncertainty_primary_within_class_mass_group
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J1148-0702_shen19,GNIRS50-J1148-0702_shen19,HZA-GNIRS50-J1148-0702,J1148+0702,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.34412,single-epoch-virial-mgii-shen2011,9.3368,0.0894,0.0894,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0894,0.0894,symmetric_reported,False,1.079890331467915,1.0888523172629814,1.1023819910375607,1.1159915459302248,1.1242131740504242,1.0,7.191187050707979,7.2508407516589966,7.340898371897349,7.4314877051331125,7.486213360409519,1.0,1.0,100.0,likely_high_pressure,1.1023819910375607,11,11,11,11,10
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-PSO-J323-12_mazzucchelli23,XQR30-PSO-J323-12_mazzucchelli23,HZA-XQR30-PSO-J323-12,PSO J323+12,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.5872,single-epoch-virial-mgii-vestergaard-osmer2009,8.92,0.09,0.12,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.12,asymmetric,False,1.0671488316541626,1.07938338748294,1.09867192137852,1.1128432783486037,1.1218830297775266,1.0,6.831660014051015,6.908715745283915,7.030198870992377,7.119452971359782,7.176387172017963,1.0,1.0,100.0,likely_high_pressure,1.09867192137852,12,12,12,12,11
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J1137-3549_shen19,GNIRS50-J1137-3549_shen19,HZA-GNIRS50-J1137-3549,J1137+3549,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.00204,single-epoch-virial-mgii-shen2011,9.9134,0.057,0.057,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.057,0.057,symmetric_reported,False,1.0840490051443719,1.089229360138517,1.0971235403005297,1.1048402166439433,1.1100550250676682,1.0,7.655563757050619,7.692931099858675,7.749874019144294,7.805536553968458,7.843152418956069,1.0,1.0,100.0,likely_high_pressure,1.0971235403005297,13,13,13,13,12
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-PSO-J009-10_mazzucchelli23,XQR30-PSO-J009-10_mazzucchelli23,HZA-XQR30-PSO-J009-10,PSO J009-10,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.004,single-epoch-virial-mgii-vestergaard-osmer2009,9.9,0.08,0.1,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.08,0.1,asymmetric,False,1.0732248513348834,1.0820437033380401,1.0957970719062375,1.106929101582742,1.1135256364875938,1.0,7.5748687322001125,7.638451714823372,7.737612035732487,7.817872782735545,7.865433096036959,1.0,1.0,100.0,likely_high_pressure,1.0957970719062375,14,14,14,14,13
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-VDES-J2211-3206_mazzucchelli23,XQR30-VDES-J2211-3206_mazzucchelli23,HZA-XQR30-VDES-J2211-3206,VDES J2211-3206,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.3394,single-epoch-virial-mgii-vestergaard-osmer2009,9.3,0.15,0.24,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.15,0.24,asymmetric,False,1.035589896424721,1.0587527970580985,1.0955345186789176,1.1181425011504798,1.132231142422384,0.9963,6.901640514731105,7.055987675744449,7.301084539872758,7.451733975621609,7.545614349987174,1.0,1.0,100.0,likely_high_pressure,1.0955345186789176,15,15,15,15,14
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-PSO-J065-26_mazzucchelli23,XQR30-PSO-J065-26_mazzucchelli23,HZA-XQR30-PSO-J065-26,PSO J065-26,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1871,single-epoch-virial-mgii-vestergaard-osmer2009,9.56,0.13,0.18,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.13,0.18,asymmetric,False,1.0516617943955306,1.0690186241058697,1.094727096691834,1.113282881268407,1.1252838610116422,1.0,7.1892980942628055,7.309125607128134,7.486610918728994,7.614715736958046,7.697567708117411,1.0,1.0,100.0,likely_high_pressure,1.094727096691834,16,16,16,16,15
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J1609-3041_shen19,GNIRS50-J1609-3041_shen19,HZA-GNIRS50-J1609-3041,J1609+3041,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.14192,single-epoch-virial-mgii-shen2011,9.6342,0.0351,0.0351,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0351,0.0351,symmetric_reported,False,1.0857551763718283,1.0891726840674585,1.0941712516574298,1.0991282752559088,1.1023864284080167,1.0,7.482598234749339,7.506443857689836,7.541321308922918,7.575908887405216,7.59864261574382,1.0,1.0,100.0,likely_high_pressure,1.0941712516574298,17,17,17,17,16
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-PSO-J007-04_mazzucchelli23,XQR30-PSO-J007-04_mazzucchelli23,HZA-XQR30-PSO-J007-04,PSO J007+04,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.0015,single-epoch-virial-mgii-vestergaard-osmer2009,9.89,0.09,0.11,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.11,asymmetric,False,1.0681632180924925,1.0784222230187304,1.0938683856385967,1.106269562870523,1.1143396459920296,1.0,7.541691868023426,7.615702498622117,7.72713438154309,7.8165990960743805,7.874818381970131,1.0,1.0,100.0,likely_high_pressure,1.0938683856385967,18,18,18,18,17
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J1623-3112_shen19,GNIRS50-J1623-3112_shen19,HZA-GNIRS50-J1623-3112,J1623+3112,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.254,single-epoch-virial-mgii-shen2011,9.3999,0.0469,0.0469,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0469,0.0469,symmetric_reported,False,1.077435261790614,1.0818817908788252,1.0887352331358595,1.0954666915000686,1.0998450693171187,1.0,7.283994828192184,7.314216555788382,7.360797351928339,7.406549060052241,7.436307583852507,1.0,1.0,100.0,likely_high_pressure,1.0887352331358595,19,19,19,19,18
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J1207-0630_shen19,GNIRS50-J1207-0630_shen19,HZA-GNIRS50-J1207-0630,J1207+0630,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.02793,single-epoch-virial-mgii-shen2011,9.8039,0.0596,0.0596,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0596,0.0596,symmetric_reported,False,1.0747816388703357,1.0801682603317728,1.0886191041808588,1.096891895765084,1.102391783948101,1.0,7.554219279933733,7.592834646217373,7.65341667021415,7.712722281254406,7.752149628846347,1.0,1.0,100.0,likely_high_pressure,1.0886191041808588,20,20,20,20,19
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-SDSS-J1030-0524_mazzucchelli23,XQR30-SDSS-J1030-0524_mazzucchelli23,HZA-XQR30-SDSS-J1030-0524,SDSS J1030+0524,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.304,single-epoch-virial-mgii-vestergaard-osmer2009,9.27,0.09,0.09,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.09,0.09,symmetric_reported,False,1.0600670429138843,1.0687497602270954,1.0821738475955827,1.0950585584383663,1.103962581785824,1.0,7.106338175073572,7.164671043592443,7.254857732298791,7.341420742055215,7.401240405010948,1.0,1.0,100.0,likely_high_pressure,1.0821738475955827,21,21,21,21,20
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-P210-27_shen19,GNIRS50-P210-27_shen19,HZA-GNIRS50-P210-27,P210+27,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.16694,single-epoch-virial-mgii-shen2011,9.4819,0.1892,0.1892,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.1892,0.1892,symmetric_reported,False,1.0340221273494754,1.0519425589107703,1.0791311984571257,1.1065823079315507,1.124297862641339,0.9977,7.091559212720769,7.215864645775381,7.404459189462319,7.594874361071131,7.717758661734911,1.0,1.0,100.0,likely_high_pressure,1.0791311984571257,22,22,22,22,21
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J2310-1855_shen19,GNIRS50-J2310-1855_shen19,HZA-XQR30-SDSS-J2310-1855,J2310+1855,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,5.95734,single-epoch-virial-mgii-shen2011,9.8561,0.0639,0.0639,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.0639,0.0639,symmetric_reported,False,1.0631347723519373,1.0688601205793014,1.0774348070860915,1.0861998041208214,1.0920253475663866,1.0,7.564109677340786,7.605853896883873,7.668372992987373,7.732279666604798,7.774754421832295,1.0,1.0,100.0,likely_high_pressure,1.0774348070860915,23,23,23,23,22
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-ULAS-J1319-0950_mazzucchelli23,XQR30-ULAS-J1319-0950_mazzucchelli23,HZA-XQR30-ULAS-J1319-0950,ULAS J1319+0950,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1347,single-epoch-virial-mgii-vestergaard-osmer2009,9.53,0.05,0.11,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.05,0.11,asymmetric,False,1.0510481014983997,1.061346868250123,1.0773835784830346,1.0845100113350203,1.088993484679345,1.0,7.2493592005504155,7.321341175998625,7.433427808319171,7.483237142480381,7.514573833171026,1.0,1.0,100.0,likely_high_pressure,1.0773835784830346,24,24,24,24,23
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-P060-24_shen19,GNIRS50-P060-24_shen19,HZA-XQR30-PSO-J060-24,P060+24,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.17377,single-epoch-virial-mgii-shen2011,9.4281,0.1028,0.1028,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.1028,0.1028,symmetric_reported,False,1.0478598545411224,1.0575403508437131,1.0724422728258625,1.0875663600596355,1.0972005599175974,1.0,7.1792271929491935,7.246268483355649,7.349470225083735,7.454210549616538,7.520931218714735,1.0,1.0,100.0,likely_high_pressure,1.0724422728258625,25,25,25,25,24
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-SDSS-J0818-1722_mazzucchelli23,XQR30-SDSS-J0818-1722_mazzucchelli23,HZA-XQR30-SDSS-J0818-1722,SDSS J0818+1722,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,5.96,single-epoch-virial-mgii-vestergaard-osmer2009,9.76,0.06,0.07,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.06,0.07,asymmetric,False,1.049095559880266,1.0554226361573196,1.0646471947541911,1.0729065158889266,1.0782858059159446,1.0,7.458251843498598,7.504353806456038,7.571568146873278,7.6317493269845595,7.670945287125317,1.0,1.0,100.0,likely_high_pressure,1.0646471947541911,26,26,26,26,25
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-SDSS-J2310-1855_mazzucchelli23,XQR30-SDSS-J2310-1855_mazzucchelli23,HZA-XQR30-SDSS-J2310-1855,SDSS J2310+1855,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.0031,single-epoch-virial-mgii-vestergaard-osmer2009,9.67,0.06,0.08,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.06,0.08,asymmetric,False,1.045609172105305,1.052645864917381,1.0636168184272288,1.0717277016300653,1.0772633139508088,1.0,7.376921349327509,7.42766608963573,7.5067825441490434,7.565273751992011,7.6051935292460415,1.0,1.0,100.0,likely_high_pressure,1.0636168184272288,27,27,27,27,26
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,GNIRS50-J0842-1218_shen19,GNIRS50-J0842-1218_shen19,HZA-XQR30-SDSS-J0842-1218,J0842+1218,shen19_gnirs50,Gemini-GNIRS LLP-7,all_sky_optically_selected_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_gnirs_type1_quasar_spectrum,True,6.06925,single-epoch-virial-mgii-shen2011,9.5493,0.1626,0.1626,0.4,source_stated_single_epoch_virial_systematic,10000,20260808,True,split_normal_in_log_mbh,0.1626,0.1626,symmetric_reported,False,1.0261310510124912,1.0406041094116838,1.063305030673314,1.085469134585339,1.1003355476550194,0.997,7.154466765592309,7.257204278898058,7.418347565675624,7.575680235645279,7.681209990893161,1.0,1.0,100.0,likely_high_pressure,1.063305030673314,28,28,28,28,27
v7.2-class-aware-science,v7.2-accreting-atlas-catalogue,measurement,XQR30-PSO-J239-07_mazzucchelli23,XQR30-PSO-J239-07_mazzucchelli23,HZA-XQR30-PSO-J239-07,PSO J239-07,xqr30_mazzucchelli23,E-XQR-30,all_sky_bright_quasar_sample,luminous_quasar_comparison,virial_uv_single_epoch,secure,published_high_snr_xshooter_type1_quasar_spectrum,True,6.1102,single-epoch-virial-mgii-vestergaard-osmer2009,9.42,0.05,0.06,0.55,mgii_single_epoch_scaling_relation_scatter,10000,20260808,True,split_normal_in_log_mbh,0.05,0.06,asymmetric,False,1.0412962808986113,1.0470909852233532,1.0554041595988053,1.0623279327878303,1.0672133582187304,1.0,7.211272833251324,7.252009291806929,7.310450458850638,7.359124210565433,7.393468487587925,1.0,1.0,100.0,likely_high_pressure,1.0554041595988053,29,29,29,29,28
