catalogue_release,physical_object_id,measurement_id,object_id,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,thrils_id,ceers_photometry_id,program_redshift,zphot,coordinate_source_table,coordinate_source_paper_version,coordinate_source_url,coordinate_source_archive_url,coordinate_source_archive_sha256,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,host_system_id,host_system_assignment_status,identity_resolution_status,extraction_date_status,edd_ratio_method,lensing_mass_correction_status,lensing_provenance,log_mbh_err_plus,log_mbh_err_minus,log_mstar_err_plus,log_mstar_err_minus,log_lbol_err_plus,log_lbol_err_minus,mbh_statistical_uncertainty_kind,mass_comparability_group,conditional_mass_flag,conditional_mass_reason,primary_mass_comparison_flag,primary_mass_comparison_reason,host_property_scope,growth_ranking_eligibility_reason,primary_growth_ranking_reason,log_edd_ratio_published,host_system_source_id,published_aliases,halpha_broad_flux_dustcorr_1e18,halpha_broad_flux_err,halpha_broad_fwhm_instrumentcorr_km_s,halpha_broad_fwhm_err,av_mag,robust_candidate_flag,oiii_outflow_detected_flag,halpha_three_component_fit_flag
v3-dataset-catalogue,HZA-THRILS-24975,THRILS24975_davis26,THRILS-24975,214.940291,52.941319,4.4,spec,1.3721441836266293,THRILS,broad_line_agn,6.69,0.06,0.06,single-epoch-virial-halpha-reinesvolonteri2015,individual_robust,,,,,,,,,,,,,,,not_evaluable,1.0,,,True,True,True,True,mstar;lbol;edd_ratio;lensing,single-epoch-virial-halpha-reinesvolonteri2015,missing-host-mstar,unavailable,robust,v3,davis26_thrils_blagn,Appendix Table 5; coordinates from Hutchison et al. Table 3,Deep G395M broad-Halpha detection; formal mass errors exclude the stated approximately 0.5 dex single-epoch systematic.,JWST/NIRSpec G395M,EGS,photometric-eelg-parent;deep-g395m-broad-halpha,Halpha,,,,0.313,0.003,0.003,0.0051,0.0012,0.0012,,,,,,not reported per Table 5 row,,0.5,intrinsic scatter in single-epoch black-hole mass recipes,False,observational posterior uncertainty from broad-Halpha flux and FWHM fit,,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;first_spectroscopic_targeting_reported;catastrophic_photometric_redshift;source_extreme_eelg_row_assignments_internally_inconsistent,arXiv:2602.23310v1 (submitted to ApJ; 2026-02-26),https://arxiv.org/abs/2602.23310v1,10.48550/arXiv.2602.23310,https://arxiv.org/e-print/2602.23310v1,13274268d718138119dbbb818d58e3f5255ce0a34f80f9d8a7a0d0013f16153b,2026-08-25,photometric EELG parent sample; deep 8.36-8.85 hr NIRSpec G395M; broad component >3 sigma and implied FWHM >1000 km/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,photometric_eelg_parent;deep_g395m_broad_halpha,,not_reported,True,True,24975.0,16788.0,4.39,0.7,Hutchison et al. THRILS survey redshift catalogue Table 3,arXiv:2512.12509v1 (2025-12-14),https://arxiv.org/abs/2512.12509v1,https://arxiv.org/e-print/2512.12509v1,584a56f5867e816c6220ea52f55fc0411f2fc745544ecccfb6ea4ad42c445fdc,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,HZS-THRILS-24975,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.06,0.06,,,,,observational posterior uncertainty from broad-Halpha flux and FWHM fit,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-41299,GLIMPSE41299_fei26,GLIMPSE-41299,342.229431,-44.538002,6.865,spec,0.7818327971394653,GLIMPSE,broad_line_agn,5.79,0.17,0.15,single-epoch-virial-halpha,individual_robust,7.61,0.16,0.26,source galaxy+AGN SED fit,44.21,0.05,0.06,source broad-Halpha luminosity scaling,,,1.77,0.22,,,,,1.6,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,648.9,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-41299,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.17,0.15,0.16,0.26,0.05,0.06,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,0.24797326636180664,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-46938,GLIMPSE46938_fei26,GLIMPSE-46938,342.236053,-44.541561,6.852,spec,0.7837723429587253,GLIMPSE,broad_line_agn,6.09,0.25,0.23,single-epoch-virial-halpha,individual_robust,7.45,0.29,1.3,source galaxy+AGN SED fit,44.15,0.05,0.05,source broad-Halpha luminosity scaling,,,0.77,0.09,,,,,1.5,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,954.7,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-46938,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.25,0.23,0.29,1.3,0.05,0.05,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.11350927482751812,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-38548,GLIMPSE38548_fei26,GLIMPSE-38548,342.258301,-44.536457,6.508,spec,0.838160844838858,GLIMPSE,broad_line_agn,6.32,0.26,0.41,single-epoch-virial-halpha,individual_robust,7.66,0.57,0.57,source galaxy+AGN SED fit,43.96,0.1,0.13,source broad-Halpha luminosity scaling,,,0.29,0.07,,,,,1.3,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1425.0,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,candidate,source-tentative broad-Halpha AGN,type1_broad_line_candidate,broad_halpha,,lensed,True,False,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-38548,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.26,0.41,0.57,0.57,0.1,0.13,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,candidate_evidence_excluded,-0.5376020021010439,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-5536,GLIMPSE5536_fei26,GLIMPSE-5536,342.256287,-44.56012,6.222,spec,0.8883452082846954,GLIMPSE,broad_line_agn,6.6,0.05,0.06,single-epoch-virial-halpha,individual_robust,9.74,0.03,0.03,source galaxy+AGN SED fit,44.46,0.02,0.02,source broad-Halpha luminosity scaling,,,0.48,0.02,,,,,1.2,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1352.3,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-5536,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.05,0.06,0.03,0.03,0.02,0.02,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.3187587626244128,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-12248,GLIMPSE12248_fei26,GLIMPSE-12248,342.231995,-44.548908,6.108,spec,0.9097593334824928,GLIMPSE,broad_line_agn,6.24,0.11,0.11,single-epoch-virial-halpha,individual_robust,7.93,0.19,0.33,source galaxy+AGN SED fit,44.02,0.04,0.04,source broad-Halpha luminosity scaling,,,0.4,0.04,,,,,1.4,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1226.1,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-12248,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.11,0.11,0.19,0.33,0.04,0.04,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.3979400086720376,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-39803,GLIMPSE39803_fei26,GLIMPSE-39803,342.191162,-44.537281,6.103,spec,0.9107181762496458,GLIMPSE,broad_line_agn,6.92,0.02,0.02,single-epoch-virial-halpha,individual_robust,7.71,0.25,0.66,source galaxy+AGN SED fit,44.17,0.02,0.02,source broad-Halpha luminosity scaling,,,0.12,0.0,,,,,4.0,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,2369.4,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-39803,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.02,0.02,0.25,0.66,0.02,0.02,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.9208187539523752,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-11026,GLIMPSE11026_fei26,GLIMPSE-11026,342.197449,-44.550621,5.972,spec,0.9364520551402202,GLIMPSE,broad_line_agn,6.81,0.04,0.04,single-epoch-virial-halpha,individual_robust,7.81,0.15,0.23,source galaxy+AGN SED fit,44.37,0.01,0.01,source broad-Halpha luminosity scaling,,,0.24,0.01,,,,,1.8,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1815.5,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-11026,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.04,0.04,0.15,0.23,0.01,0.01,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-0.619788758288394,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-13131,GLIMPSE13131_fei26,GLIMPSE-13131,342.254974,-44.548328,5.538,spec,1.0309936331361336,GLIMPSE,broad_line_agn,5.86,0.07,0.04,single-epoch-virial-halpha,individual_robust,8.77,0.27,0.9,source galaxy+AGN SED fit,44.29,0.05,0.05,source broad-Halpha luminosity scaling,,,1.8,0.22,,,,,1.3,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,659.6,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-13131,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.07,0.04,0.27,0.9,0.05,0.05,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,0.25527250510330607,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-55241,GLIMPSE55241_fei26,GLIMPSE-55241,342.167999,-44.54253,5.5,spec,1.0400241971088182,GLIMPSE,broad_line_agn,5.55,0.09,0.06,single-epoch-virial-halpha,individual_robust,6.6,0.08,0.1,source galaxy+AGN SED fit,42.71,0.04,0.05,source broad-Halpha luminosity scaling,,,0.1,0.01,,,,,23.6,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1452.0,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,source-secure broad-Halpha AGN,type1_broad_line,broad_halpha,,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-55241,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.09,0.06,0.08,0.1,0.04,0.05,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,-1.0,,,,,,,,,,
v3-dataset-catalogue,HZA-GLIMPSE-7404,GLIMPSE7404_fei26,GLIMPSE-7404,342.268341,-44.556927,4.707,spec,1.2633682597634772,GLIMPSE,broad_line_agn,6.13,0.27,0.25,single-epoch-virial-halpha,individual_robust,8.24,0.19,0.34,source galaxy+AGN SED fit,43.6,0.09,0.11,source broad-Halpha luminosity scaling,,,0.2,0.05,,,,,1.2,,False,False,False,False,,single-epoch-virial-halpha,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,robust,v3,fei26_glimpse_blagn,Tables 1 and 2,,GLIMPSE,Abell S1063,broad_halpha,Halpha,,,,,,,,,,1482.1,,,,,not reported,,0.3,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 1003, 244 (2026); arXiv:2509.20452v3",https://doi.org/10.3847/1538-4357/ae6248,10.3847/1538-4357/ae6248,https://arxiv.org/e-print/2509.20452v3,c619ea23d3e29b15ceb78d6a75b276a55010ff0d31b47b0a377856c0e37acde1,2026-09-03,JWST/NIRSpec G395M broad-Halpha AGN at 4.5<z<7 with source-reported lensing corrections and numerical virial masses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,candidate,source-tentative broad-Halpha AGN,type1_broad_line_candidate,broad_halpha,,lensed,True,False,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-GLIMPSE-7404,source_verified_single_object_host,resolved,recorded,source derived from same Lbol and virial MBH,applied,GLIMPSE source magnification; broad-Halpha flux and virial mass are demagnified,0.27,0.25,0.19,0.34,0.09,0.11,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,candidate_evidence_excluded,-0.6989700043360187,,,,,,,,,,
v3-dataset-catalogue,HZA-UNCOVER-20466,UNCOVER20466_greene24,UNCOVER-20466,3.640409,-30.386437,8.5,spec,0.5891368025941016,UNCOVER,broad_line_agn,8.17,0.42,0.42,single-epoch-virial-hbeta,individual_robust,,,,,,,,,,,,,,,,,1.33,,True,True,True,False,,single-epoch-virial-hbeta,,,robust,v3,greene24_uncover_blagn,Tables 1 and 3,,UNCOVER,Abell 2744,broad_hbeta,Hbeta,,,,,,,,,,,,,,True,source-classified compact red/LRD sample,,,,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 964, 39 (2024); arXiv:2309.05714",https://doi.org/10.3847/1538-4357/ad1e5f,10.3847/1538-4357/ad1e5f,https://arxiv.org/e-print/2309.05714,85b361410e913c3c4f103b65cba079490d989c423dfa66d82c26d3c0c972dffe,2026-09-03,JWST/NIRSpec PRISM definitive broad-Balmer AGN with a published numerical virial mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_hbeta,lrd;compact;red,lensed,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-UNCOVER-20466,source_verified_single_object_host,resolved,recorded,,applied,UNCOVER v1.1 strong-lensing model; mass is demagnified,0.42,0.42,,,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
