science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,object_class,mass_comparability_group,evidence_status,evidence_status_basis,primary_growth_ranking_flag,redshift,mbh_method,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,log_mbh_systematic_dex,mbh_systematic_kind,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,required_fedd_seed1e2_p5,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,required_fedd_seed1e2_p95,prob_required_fedd_seed1e2_gt_1,required_log_mseed_fedd0p3_p5,required_log_mseed_fedd0p3_p16,required_log_mseed_fedd0p3_p50,required_log_mseed_fedd0p3_p84,required_log_mseed_fedd0p3_p95,prob_required_log_mseed_fedd0p3_gt_1e5,prob_required_log_mseed_fedd0p3_gt_1e6,uncertainty_pressure_score_0_100,uncertainty_pressure_tier,required_fedd_seed1e2,rank_uncertainty_global_navigation,rank_uncertainty_within_object_class,rank_uncertainty_within_mass_group,rank_uncertainty_within_class_mass_group,rank_uncertainty_primary_within_class_mass_group
v1-shared-science,v1-dataset-catalogue,measurement,GN61888_juodzbalis25,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.874,single-epoch-virial-halpha,7.04,0.33,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.33,0.32,asymmetric,False,0.6054700530397784,0.6335798769158478,0.6770675209577095,0.7215155219200518,0.7497052432118217,0.0,4.272585416911369,4.481712220593115,4.805244379251226,5.135921241983586,5.345642453202056,0.2856,0.0001,14.280000000000001,lower_pressure,0.6770675209577095,11,11,11,11,11
v1-shared-science,v1-dataset-catalogue,measurement,GN1093_juodzbalis25,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.594,single-epoch-virial-halpha,7.14,0.34,0.33,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.34,0.33,asymmetric,False,0.5772638632407153,0.6034921874418363,0.6444834434307705,0.6862464531159849,0.7140023382889592,0.0,4.210648778239104,4.4197694771025136,4.746596308811742,5.079576399535118,5.300876474234395,0.2232,0.0002,11.16,lower_pressure,0.6444834434307705,12,12,12,12,12
v1-shared-science,v1-dataset-catalogue,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.077,single-epoch-virial-halpha,7.44,0.3,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.3,symmetric_reported,False,0.5416152414535017,0.5648032301246209,0.5971699990257111,0.629486050258481,0.6510923406551462,0.0,4.203908153651243,4.415418805841978,4.710654261433824,5.005427092722364,5.202510187683205,0.1642,0.0,8.21,lower_pressure,0.5971699990257111,13,13,13,13,13
v1-shared-science,v1-dataset-catalogue,measurement,GS38562_juodzbalis25,GS38562_juodzbalis25,HZA-GS-38562,GS-38562,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.822,single-epoch-virial-halpha,7.51,0.3,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.31,asymmetric,False,0.5109418844498472,0.5312998679815111,0.5628278067102177,0.5936013949006005,0.613446412884048,0.0,4.063578707470252,4.262734515016665,4.571162512712183,4.872210934213464,5.0663485596869995,0.0757,0.0,3.785,lower_pressure,0.5628278067102177,14,14,14,14,14
v1-shared-science,v1-dataset-catalogue,measurement,GS172975_juodzbalis25,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.741,single-epoch-virial-halpha,7.25,0.32,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.32,0.32,symmetric_reported,False,0.47241557079743646,0.4930798068377362,0.5243230228560823,0.5556946845514966,0.5756049576148157,0.0,3.7255431919659743,3.932351844175287,4.245035428646424,4.559004503532244,4.758267458587256,0.008,0.0,0.4,lower_pressure,0.5243230228560823,15,15,15,15,15
v1-shared-science,v1-dataset-catalogue,measurement,GN73488_juodzbalis25,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.133,single-epoch-virial-halpha,7.83,0.3,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.3,symmetric_reported,False,0.445323656475372,0.4614515800431368,0.4860426848729231,0.5112575488352458,0.5277632344378193,0.0,3.7419843539998743,3.935308628924882,4.230080456857234,4.5323292412321665,4.730181722852022,0.0064,0.0,0.32,lower_pressure,0.4860426848729231,16,16,16,16,16
v1-shared-science,v1-dataset-catalogue,measurement,GS8083_juodzbalis25,GS8083_juodzbalis25,HZA-GS-8083,GS-8083,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.753,single-epoch-virial-halpha,7.1,0.31,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.31,0.31,symmetric_reported,False,0.4599140481944854,0.48032633978481126,0.5108902570556944,0.5423309461383289,0.5621717825473999,0.0,3.595008819895591,3.7986043481712177,4.103453848062115,4.417048413121262,4.6149441541388745,0.0026,0.0,0.13,lower_pressure,0.5108902570556944,17,17,17,17,17
v1-shared-science,v1-dataset-catalogue,measurement,GN20621_juodzbalis25,GN20621_juodzbalis25,HZA-GN-20621,GN-20621,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.682,single-epoch-virial-halpha,7.05,0.35,0.34,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.35,0.34,asymmetric,False,0.4411298359222284,0.46330314526461164,0.4963034175848702,0.5304808038962137,0.5524422060273063,0.0,3.4363112418814477,3.6619741803385586,3.997825645119232,4.345656873408616,4.56916318277434,0.0022,0.0,0.11,lower_pressure,0.4963034175848702,18,18,18,18,18
v1-shared-science,v1-dataset-catalogue,measurement,GN77652_juodzbalis25,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.229,single-epoch-virial-halpha,6.62,0.34,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.34,0.32,asymmetric,False,0.46741040259733624,0.49128713622647263,0.5276326212758182,0.566890168051912,0.5915582101600572,0.0,3.4663877610944476,3.675529782291851,3.9938885797173196,4.337754822375604,4.553828103822465,0.0012,0.0,0.06,lower_pressure,0.5276326212758182,19,19,19,19,19
v1-shared-science,v1-dataset-catalogue,measurement,GN53757_juodzbalis25,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.447,single-epoch-virial-halpha,7.33,0.31,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.31,0.31,symmetric_reported,False,0.44278394129013887,0.4610666083607326,0.48883229986274335,0.5173038813638001,0.5348917222028611,0.0,3.5558585853419022,3.7550773789100798,4.057628836104948,4.3678720897679595,4.559519644246621,0.001,0.0,0.05,lower_pressure,0.48883229986274335,20,20,20,20,20
v1-shared-science,v1-dataset-catalogue,measurement,GS200679_juodzbalis25,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,probable,published_blagn_with_tentative_broad_line_detection,True,4.547,single-epoch-virial-halpha,6.19,0.6,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.6,0.3,asymmetric,False,0.34878298467783486,0.36665834417659493,0.39555503644263246,0.45273092101246365,0.48811360453870406,0.0,2.516184280820413,2.705327680885195,3.0110904056126673,3.6160819421464914,3.9904744720440553,0.0006,0.0,0.03,lower_pressure,0.39555503644263246,21,21,21,21,21
v1-shared-science,v1-dataset-catalogue,measurement,GN62309_juodzbalis25,GN62309_juodzbalis25,HZA-GN-62309,GN-62309,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.172,single-epoch-virial-halpha,6.29,0.36,0.33,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.36,0.33,asymmetric,False,0.4211712779705798,0.44612961266793566,0.4822249883364879,0.5221778888402497,0.5498680994353202,0.0,3.077516984465189,3.2994592631205113,3.620437806839096,3.9757194345685956,4.22195495109794,0.0003,0.0,0.015,lower_pressure,0.4822249883364879,22,22,22,22,22
v1-shared-science,v1-dataset-catalogue,measurement,GN11836_juodzbalis25,GN11836_juodzbalis25,HZA-GN-11836,GN-11836,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.409,single-epoch-virial-halpha,6.06,0.32,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.32,0.32,symmetric_reported,False,0.32054187073818546,0.3391383537622337,0.3682349597447401,0.39710330158719365,0.41694203337557084,0.0,2.2263761584602544,2.431313695138924,2.751965011199795,3.0701008037332325,3.288728208618405,0.0,0.0,0.0,lower_pressure,0.3682349597447401,23,23,23,23,23
